subgraph, indices
KIJJET-subgraph-1, 2 10 31 50 18 47 15 32 51 52 19 8 55 48 16 24 9 57 56 49 35 37 58 53 11 36 39 41 38 54 12 6 45 40 42 13 22 33 7 46 29 14 3 23 34 30 17 25 4 26 27 20 5 43 28 21 44 
BICHII-subgraph-0, 1 9 10 3 5 11 12 6 7 8 13 4 14 16 2 15 17 18 19 20 
KIYBOK-subgraph-0, 1 10 13 19 7 14 8 20 21 22 5 11 6 2 12 9 15 17 18 16 
YOPZUA-subgraph-1, 2 9 40 27 5 41 22 28 29 30 17 39 8 3 43 10 42 44 45 46 
DURROY-subgraph-2, 3 7 8 5 15 9 10 17 18 16 11 12 6 4 13 14 19 20 21 22 
KAZMAB-subgraph-2, 3 10 8 11 5 9 7 12 13 14 15 6 16 18 17 4 19 20 21 22 
XEVCAE-subgraph-0, 0 1 2 3 4 17 21 7 5 8 6 9 18 10 22 11 12 13 14 15 
XEVCAE-subgraph-2, 24 25 26 27 28 41 44 31 29 32 30 33 42 34 45 35 36 37 38 39 
KAZLUU-subgraph-2, 3 10 8 11 5 9 7 12 13 14 15 6 16 18 17 4 19 20 21 22 
QAHWIH-subgraph-2, 3 7 8 5 15 9 10 17 18 16 14 12 6 4 13 11 19 20 21 22 
YOQBAJ-subgraph-0, 0 1 2 3 4 43 45 7 5 8 6 9 44 10 46 11 12 13 14 15 
RUPZOR-subgraph-0, 1 51 20 62 52 60 19 21 63 71 53 54 58 61 27 12 22 23 65 64 69 72 55 56 59 25 28 13 14 24 66 67 70 57 26 15 16 68 17 29 18 40 30 38 41 49 31 32 36 39 42 43 50 47 33 34 37 44 45 48 35 46 
IXIXUJ-subgraph-0, 1 30 23 31 32 21 24 20 22 25 26 17 28 27 18 19 4 29 3 12 9 10 13 5 11 14 15 16 6 7 8 
IXIXUJ-subgraph-2, 33 62 55 63 64 53 56 52 54 57 58 49 60 59 50 51 36 61 35 44 41 42 45 37 43 46 47 48 38 39 40 
KANYON-subgraph-0, 1 11 10 13 9 25 29 30 31 4 12 8 26 27 28 7 23 24 3 21 22 6 16 19 20 5 17 2 18 14 15 
KEKBEI-subgraph-0, 0 1 20 9 2 3 19 21 10 7 4 5 17 26 22 30 11 8 6 18 15 27 28 29 24 25 23 37 31 12 13 16 35 38 32 33 14 36 34 
EWOFIF-subgraph-2, 6 26 7 15 25 27 8 9 16 13 23 32 28 36 10 11 17 14 24 21 33 34 35 29 30 31 43 37 12 18 19 22 41 44 38 39 20 42 40 
GINXAC-subgraph-2, 3 4 7 16 12 5 6 8 17 18 19 28 13 15 11 9 24 33 34 32 35 36 37 20 23 29 14 31 10 27 25 21 38 41 22 30 26 39 40 
LESZUF-subgraph-0, 1 4 45 56 46 54 57 58 59 47 48 52 55 49 50 53 2 3 51 
FAPPAP-subgraph-3, 4 25 78 26 39 42 5 60 53 49 40 43 44 24 58 51 54 50 41 45 46 6 59 56 52 55 47 36 57 27 37 38 28 7 29 30 34 31 32 35 33 
FAPNOB-subgraph-1, 2 9 12 14 3 10 13 4 15 33 11 20 17 16 34 35 36 19 21 18 37 6 29 5 22 38 39 43 30 31 27 23 41 40 44 32 25 28 24 42 26 
OLUGUY-subgraph-1, 2 10 12 7 11 8 4 13 3 9 18 14 15 31 17 19 16 33 34 32 27 20 5 35 6 28 29 21 25 36 37 41 30 22 23 26 38 39 42 24 40 
UZISII-subgraph-0, 1 20 8 28 21 9 10 26 29 22 23 18 11 25 27 24 19 16 4 12 30 17 14 13 33 31 32 15 
JARWIJ-subgraph-1, 29 37 30 76 38 35 31 43 39 34 72 69 32 42 44 77 40 33 71 70 41 80 78 36 79 73 74 75 
YOGTUK-subgraph-1, 2 19 7 20 31 9 8 21 22 29 32 10 18 23 24 30 11 12 4 16 25 13 14 17 26 27 28 15 
YOGTUK-subgraph-2, 3 43 45 42 44 57 46 33 40 58 55 47 48 34 5 41 38 50 56 49 35 36 39 51 37 52 53 54 
ZIJVIX-subgraph-3, 4 7 12 8 11 13 9 21 10 24 25 6 22 23 14 19 15 18 29 26 16 17 28 27 20 30 31 32 
POHKAC-subgraph-0, 0 65 66 74 67 68 7 72 69 70 6 8 73 71 51 59 52 57 60 53 54 58 56 55 61 62 63 64 
UZISII-subgraph-1, 2 34 3 47 35 36 37 55 48 45 38 53 56 49 50 43 46 5 39 52 54 51 41 44 40 57 42 58 59 60 
TIDBIS-subgraph-2, 3 17 4 5 6 18 19 12 8 49 20 9 26 27 21 22 10 31 28 29 16 25 33 32 43 46 11 23 34 44 13 45 30 7 24 14 15 
AHICEC-subgraph-2, 3 27 29 37 28 30 56 39 38 63 14 57 58 44 64 43 15 16 48 26 45 7 52 54 49 21 31 42 13 8 53 69 5 55 41 4 32 73 81 70 71 6 59 77 74 75 76 82 83 84 72 60 61 62 78 79 80 
AHICAY-subgraph-2, 3 27 23 42 35 28 20 15 24 4 43 44 58 36 5 21 7 40 25 45 67 6 22 63 72 26 38 29 76 54 65 66 64 73 74 75 39 8 77 78 79 57 55 56 9 10 46 50 48 51 52 49 81 83 53 82 84 
LOYYOQ-subgraph-2, 3 10 28 5 32 13 29 30 12 11 20 6 14 31 27 33 37 23 7 15 34 35 36 38 39 40 25 26 24 4 16 8 17 21 9 18 22 19 
UGINED-subgraph-0, 1 18 12 6 19 23 17 13 11 7 20 70 74 22 69 16 65 14 2 10 61 8 21 71 73 68 15 66 4 5 9 64 62 72 67 3 63 35 46 24 37 45 48 56 26 34 36 39 43 44 50 47 54 55 25 28 33 32 41 38 42 49 52 53 27 30 31 40 51 29 
ECUJAO-subgraph-2, 3 4 10 12 5 6 11 8 28 13 14 7 9 36 29 22 15 34 37 30 31 20 23 17 16 33 35 32 19 21 18 38 24 41 39 40 25 26 27 
ECUJAO-subgraph-3, 42 49 43 51 50 47 44 45 67 52 53 48 46 75 68 61 54 73 76 69 70 59 62 55 56 74 72 71 58 60 57 77 63 78 79 80 65 66 64 
PEVTAO-subgraph-2, 3 4 10 12 5 6 11 8 28 13 14 7 9 36 29 22 15 34 37 30 31 20 23 17 16 33 35 32 19 21 18 38 24 41 39 40 25 26 27 
PEVTAO-subgraph-3, 42 49 43 51 50 47 44 45 67 52 53 48 46 75 68 61 54 73 76 69 70 59 62 55 56 74 72 71 58 60 57 77 63 78 79 80 65 66 64 
PEVVAQ-subgraph-2, 3 4 10 12 5 6 11 8 28 13 14 7 9 36 29 22 15 34 37 30 31 20 23 17 16 33 35 32 19 21 18 38 24 41 39 40 25 26 27 
PEVVAQ-subgraph-3, 42 49 43 51 50 47 44 45 67 52 53 48 46 75 68 61 54 73 76 69 70 59 62 55 56 74 72 71 58 60 57 77 63 78 79 80 65 66 64 
BURCOH-subgraph-0, 1 28 31 27 29 30 38 32 3 4 36 47 33 39 35 37 49 50 48 34 41 42 40 43 44 45 46 
BURCOH-subgraph-1, 2 52 55 51 53 54 62 56 5 6 60 71 57 63 59 61 73 74 72 58 65 66 64 67 68 69 70 
BURCUN-subgraph-0, 1 9 51 4 7 27 52 53 15 72 76 62 5 8 26 16 73 74 75 77 78 79 63 54 57 55 56 
BURCUN-subgraph-1, 2 19 28 20 21 80 12 22 3 6 49 58 37 64 50 40 59 60 61 38 65 66 67 41 42 43 44 
VUGHEM-subgraph-0, 0 4 50 11 10 39 40 48 41 42 49 46 43 44 47 45 
ZUPDOG-subgraph-1, 20 21 29 31 22 23 27 30 34 37 24 25 28 35 36 26 
JADHUU-subgraph-1, 34 35 43 45 36 37 41 44 10 5 38 39 42 11 46 40 
KAVPAB-subgraph-1, 33 34 44 42 35 36 5 8 43 40 37 38 9 45 41 39 
SIHRIM-subgraph-0, 1 15 3 16 2 4 9 5 10 7 11 6 13 8 12 14 
WAZQAS-subgraph-1, 5 49 10 48 9 37 38 46 39 40 44 47 41 42 45 43 
KEYKIJ-subgraph-1, 65 66 67 63 58 68 61 64 57 59 62 2 8 60 9 3 
EJUHEY-subgraph-1, 5 48 10 37 49 6 38 46 39 40 44 47 41 42 45 43 
CIHQUF-subgraph-1, 3 23 8 24 4 45 25 29 26 40 28 44 41 27 43 42 
FEZHEZ-subgraph-1, 36 37 47 45 38 39 11 5 43 46 41 40 12 6 44 42 
WAZROH-subgraph-1, 36 37 47 45 38 39 4 7 43 46 41 40 8 48 44 42 
ARADUU-subgraph-1, 33 34 44 42 35 36 4 7 43 40 37 38 45 8 41 39 
VUGHIQ-subgraph-0, 0 6 49 10 11 38 39 47 41 40 45 48 42 43 46 44 
QELZOZ-subgraph-0, 0 1 2 10 3 4 8 11 5 6 9 32 33 7 34 39 
GOGCOU-subgraph-1, 33 21 20 22 19 32 34 23 18 24 35 4 8 36 5 37 
XADROM-subgraph-1, 4 49 10 5 9 38 39 47 41 40 45 48 42 43 46 44 
GOGCUA-subgraph-1, 4 23 8 24 44 5 25 29 26 39 43 28 27 40 42 41 
UKUXOP-subgraph-1, 4 11 53 54 10 42 43 51 44 45 49 52 46 47 50 48 
LARLOI-subgraph-1, 3 54 55 8 43 7 44 52 45 46 50 53 47 48 51 49 
WAZQEW-subgraph-1, 33 34 35 32 36 37 41 43 38 39 42 9 6 40 10 44 
XADRIG-subgraph-1, 33 34 44 42 35 36 5 8 43 40 37 38 9 45 41 39 
VUCFUW-subgraph-1, 4 9 49 48 47 8 37 45 38 39 43 46 41 40 44 42 
JIQZER-subgraph-1, 33 34 35 32 36 37 41 43 38 39 42 9 6 40 10 44 
CIHRUG-subgraph-1, 4 25 9 26 49 5 27 31 28 44 30 48 29 45 47 46 
KARYEJ-subgraph-0, 0 49 35 46 36 44 48 51 37 38 42 45 40 39 43 41 
WAZRUN-subgraph-1, 36 37 47 45 38 39 4 7 43 46 41 40 8 48 44 42 
DUBRUN-subgraph-0, 1 7 9 23 2 10 11 15 25 12 29 14 26 13 28 27 
DUBRUN-subgraph-1, 33 21 20 22 19 32 17 34 18 31 16 30 4 8 3 24 
JIQZIV-subgraph-1, 4 50 11 51 10 39 40 48 41 42 49 46 43 44 47 45 
MEJJUJ-subgraph-1, 33 32 34 31 35 36 42 40 37 38 50 46 41 39 43 51 
KAVNUT-subgraph-1, 33 34 44 42 35 36 5 8 43 40 37 38 9 45 41 39 
KEGKEN-subgraph-0, 1 2 3 4 5 6 7 15 9 8 13 16 10 11 14 12 
COGTEZ-subgraph-1, 3 9 51 52 8 40 41 49 42 43 50 47 44 45 48 46 
EJUHAU-subgraph-1, 36 37 47 45 38 39 4 7 43 46 41 40 8 48 44 42 
VUGHEM-subgraph-1, 2 26 3 27 13 28 20 14 29 6 19 21 5 15 37 30 17 7 16 35 38 31 8 18 22 33 36 32 9 25 23 24 34 
NUCKEE-subgraph-2, 3 10 15 8 11 17 18 16 9 6 4 12 25 23 7 5 26 21 24 19 27 22 20 
VAMYUF-subgraph-2, 6 7 15 9 8 13 16 10 11 14 17 18 19 12 20 28 21 22 26 23 24 27 25 
AHOWIF-subgraph-2, 3 20 6 13 15 10 7 14 22 17 21 16 11 23 4 12 5 24 8 25 18 9 19 
CASXUQ-subgraph-0, 1 2 3 24 4 5 9 6 7 10 8 11 12 13 25 14 20 15 16 18 21 17 19 
CASYEB-subgraph-1, 2 3 12 4 6 10 13 7 8 11 14 15 16 9 17 5 18 19 23 20 21 24 22 
GIYPEM-subgraph-2, 3 5 13 6 7 11 14 9 8 12 17 15 16 10 18 4 19 20 24 21 22 25 23 
XAMLAA-subgraph-3, 7 13 21 14 15 19 22 17 16 20 25 23 24 18 26 8 27 28 32 29 30 33 31 
FARKAO-subgraph-1, 2 28 31 35 12 33 32 43 36 4 13 14 34 44 3 22 10 26 23 11 24 27 25 
RUJYAW-subgraph-2, 3 26 7 25 55 56 13 8 53 54 24 4 12 9 35 51 52 6 14 11 39 10 36 23 41 15 40 38 37 17 22 42 43 16 18 5 50 21 44 45 19 46 49 20 47 48 
PUNFIN-subgraph-0, 1 5 24 11 6 52 53 23 2 10 7 32 50 51 22 12 9 36 33 8 49 4 48 13 38 37 35 34 21 14 39 40 20 15 41 42 3 19 47 16 18 46 17 43 45 44 
RUKCAB-subgraph-2, 3 26 7 25 55 56 13 8 53 54 24 4 12 9 35 51 52 6 14 11 39 10 36 23 41 15 40 38 37 17 22 42 43 16 18 5 50 21 44 45 19 46 49 20 47 48 
RUJXUP-subgraph-2, 3 26 7 25 47 48 13 8 45 46 24 4 12 9 27 43 44 6 14 11 31 10 28 23 33 15 32 30 29 17 22 34 35 16 18 5 42 21 36 37 19 38 41 20 39 40 
POCQIH-subgraph-0, 1 3 12 9 4 28 29 56 2 8 19 5 57 58 55 10 7 23 20 6 43 60 59 25 11 24 22 21 42 66 27 26 41 36 35 68 67 61 40 37 62 39 65 38 63 64 
PUNFOT-subgraph-0, 1 5 24 11 6 52 53 23 2 10 7 32 50 51 22 12 9 36 33 8 49 4 48 13 38 37 35 34 21 14 39 40 20 15 41 42 3 19 47 16 18 46 17 43 45 44 
BURBUL-subgraph-0, 1 5 13 27 28 6 19 14 9 7 8 2 18 42 15 3 29 30 10 17 46 43 16 20 11 31 32 45 44 26 21 33 34 12 25 4 37 22 35 36 41 24 38 23 40 39 
OCAHEF-subgraph-1, 7 11 44 12 22 45 46 47 13 14 20 8 49 50 48 15 16 18 21 35 10 51 52 17 19 36 37 38 34 41 39 40 23 32 9 42 43 24 33 30 25 26 28 31 27 29 
RUKBEE-subgraph-0, 1 5 24 11 6 59 60 23 2 10 39 7 57 58 22 12 9 43 8 40 4 55 56 44 13 45 42 41 21 14 46 47 20 15 49 3 48 19 54 16 18 53 17 50 52 51 
WATSOZ-subgraph-0, 1 5 24 11 6 49 23 48 2 10 28 7 22 46 47 12 9 32 29 8 4 44 45 33 34 13 31 30 21 35 36 14 20 15 3 37 38 19 43 16 18 42 17 39 41 40 
OCAHOP-subgraph-0, 1 17 5 18 19 20 6 16 22 21 46 7 8 2 14 29 47 48 9 10 23 12 15 30 11 25 26 24 13 41 31 27 28 43 42 39 33 32 44 45 37 40 34 35 38 36 
WATSIT-subgraph-0, 1 5 24 11 6 47 23 48 2 10 27 7 22 45 46 12 9 31 28 8 4 43 44 33 13 32 30 29 21 34 35 14 20 15 3 36 37 42 19 16 41 18 17 38 40 39 
HOSROZ-subgraph-0, 0 12 46 47 45 13 48 11 21 14 10 34 19 22 15 16 44 8 35 36 37 18 20 17 2 9 6 49 3 4 7 50 5 23 24 32 25 26 33 30 27 28 31 29 
ESESEC-subgraph-0, 0 8 1 9 6 2 10 4 7 3 58 60 5 11 18 12 16 19 13 14 17 59 15 20 21 22 23 
PORGIN-subgraph-0, 1 3 4 2 8 5 6 7 17 9 13 33 31 32 34 35 36 37 38 39 18 19 20 10 14 12 16 51 52 53 54 55 56 57 58 59 11 40 42 43 44 41 49 50 48 15 45 46 47 
RUWZIS-subgraph-2, 3 4 13 61 16 9 14 5 62 7 17 10 11 12 15 6 32 44 8 18 26 35 33 28 45 40 47 19 20 27 24 36 34 29 30 31 46 41 42 43 58 21 22 25 37 38 39 48 56 23 49 50 57 54 51 52 55 53 
FEVSIL-subgraph-0, 0 1 5 2 53 4 52 49 3 51 50 
UJAKOF-subgraph-1, 2 34 33 35 38 36 7 4 37 6 5 
FEVSUX-subgraph-0, 0 1 5 32 2 4 30 3 27 29 28 
OPAGIW-subgraph-0, 1 10 5 16 11 12 13 20 2 
ODUXIW-subgraph-0, 1 2 6 3 4 7 9 10 8 
YIPZOP-subgraph-4, 33 34 29 32 35 36 37 30 31 
NOJPIM-subgraph-0, 1 2 15 3 4 16 17 18 19 
MIGCEL-subgraph-0, 0 1 4 7 2 3 14 5 6 
NOJPUY-subgraph-1, 3 17 4 18 6 5 19 20 21 
OPAFUH-subgraph-0, 0 1 12 9 2 3 4 11 10 
ODUXOC-subgraph-0, 1 9 2 10 4 3 11 12 13 
CMPTZP-subgraph-2, 32 9 8 33 31 48 51 49 50 
CMPTZP-subgraph-3, 34 10 35 12 36 52 55 53 54 
TUTMIE-subgraph-0, 1 21 19 15 12 20 30 44 16 26 22 33 31 32 45 46 47 27 28 29 25 23 24 34 42 14 48 52 13 35 36 43 40 4 49 50 51 53 54 55 2 37 38 41 5 3 39 
DIBYOC-subgraph-3, 7 19 20 8 9 17 10 21 33 31 32 18 11 34 35 36 22 23 24 
ULUZUZ-subgraph-2, 3 34 11 12 23 13 21 24 32 37 22 33 6 29 38 27 16 28 7 17 14 9 8 15 10 
VUXREO-subgraph-2, 3 12 6 17 33 18 37 34 39 38 32 40 27 19 20 41 30 42 45 35 31 43 46 36 44 
FIWGEB-subgraph-2, 4 10 31 34 36 27 35 11 37 9 28 12 20 26 40 41 22 42 43 23 32 44 38 33 39 
ULUZOT-subgraph-2, 3 21 24 41 45 42 43 25 46 12 44 26 27 28 9 33 18 34 35 19 16 36 29 17 30 
AVOQUX-subgraph-0, 1 21 20 22 18 3 2 23 19 4 17 
BAPMUB-subgraph-0, 1 6 44 5 7 41 42 43 3 4 45 
OKEYEL-subgraph-2, 3 11 6 8 10 18 9 31 15 19 27 23 12 36 40 32 17 7 16 20 21 22 28 29 30 25 26 24 13 14 37 38 39 41 42 43 33 34 35 
LAHQOB-subgraph-0, 1 2 11 44 9 3 10 40 12 20 16 6 4 5 39 45 13 14 15 21 22 23 17 18 19 7 8 28 24 32 29 30 31 25 26 27 33 34 35 
XISTAX-subgraph-0, 1 3 2 4 5 6 11 7 12 13 14 9 10 8 
XISTAX-subgraph-2, 18 20 19 21 22 23 28 24 29 30 31 25 26 27 
CAZGUG-subgraph-0, 1 2 79 80 3 4 9 5 10 11 12 6 7 8 
RINKEH-subgraph-0, 1 12 2 13 14 15 20 16 21 22 23 17 18 19 
RINKEH-subgraph-1, 3 24 25 4 26 27 28 32 29 30 31 33 34 35 
DUFRAZ-subgraph-0, 1 3 2 4 5 6 11 7 12 13 14 9 10 8 
DUFRAZ-subgraph-2, 18 20 19 21 22 23 28 24 29 30 31 25 26 27 
EZIRIQ-subgraph-0, 0 1 2 3 4 5 6 7 8 46 42 43 
EZISIR-subgraph-0, 0 1 46 47 2 48 49 3 50 45 41 42 
MAQJIZ-subgraph-0, 0 1 2 3 4 64 65 5 66 63 60 61 
MAQJEV-subgraph-0, 0 1 2 3 4 5 6 7 8 49 46 47 
EZISOX-subgraph-0, 0 1 54 55 2 56 58 3 57 53 49 50 
EZIRAI-subgraph-0, 0 1 35 36 2 37 3 38 34 39 30 31 
MAQJAR-subgraph-0, 0 1 2 3 4 5 44 6 43 45 41 40 
MAQJOF-subgraph-0, 0 1 2 3 41 4 42 5 38 6 35 36 
HEKBIM-subgraph-0, 1 2 3 4 9 5 13 10 11 12 6 7 8 14 15 16 17 18 19 20 21 22 23 
HEKBIM-subgraph-1, 24 25 26 27 28 36 32 29 30 31 37 38 39 33 34 35 41 42 40 43 44 45 46 
UKIREO-subgraph-0, 1 54 52 55 50 53 57 56 49 51 58 9 10 48 46 15 44 47 43 45 13 14 
UKIREO-subgraph-1, 2 70 68 71 66 69 73 72 65 67 74 11 12 64 18 62 60 63 59 61 17 16 
HARTIH-subgraph-2, 3 6 14 7 8 12 15 9 10 13 17 4 16 11 18 27 19 20 21 28 29 24 5 22 23 25 26 
WEBJAS-subgraph-2, 3 6 14 7 8 12 15 9 10 13 17 4 16 11 18 27 19 20 21 28 29 24 5 22 23 25 26 
ZACZOS-subgraph-1, 2 9 5 13 8 12 6 3 4 7 10 18 19 11 14 15 
ZACZOS-subgraph-3, 21 25 27 28 22 31 32 26 33 35 36 29 30 37 38 34 
BEGDIC-subgraph-3, 4 11 13 22 12 6 5 9 14 15 16 10 7 17 18 8 
RIZMEU-subgraph-0, 1 7 15 9 8 13 16 10 11 14 17 2 18 12 20 19 4 3 21 22 30 23 24 28 31 25 26 29 27 
RIZMAQ-subgraph-0, 0 1 4 2 54 5 6 3 55 53 7 15 13 8 9 16 24 11 14 10 17 18 25 22 12 19 20 23 21 
VOWTIN-subgraph-1, 2 26 4 5 3 11 6 7 8 9 19 12 10 20 21 22 13 14 15 25 23 24 17 18 16 
HIXHUU-subgraph-0, 1 2 14 10 3 12 15 11 4 5 6 13 17 21 16 33 7 8 18 19 20 22 23 24 
HIXHUU-subgraph-1, 9 30 27 31 32 26 28 29 25 34 38 35 36 39 37 41 45 40 42 43 44 46 47 48 
LAYRAI-subgraph-0, 1 42 52 23 43 44 48 58 53 54 22 24 45 46 47 49 50 51 59 60 61 57 55 56 6 30 25 26 21 7 28 31 27 19 12 9 8 29 17 20 11 13 10 18 15 32 14 16 33 40 2 34 41 38 62 72 35 36 39 68 63 64 73 74 78 37 69 70 71 65 66 67 75 76 77 81 79 80 
JUKMAG-subgraph-0, 1 41 44 42 43 38 45 46 47 4 39 40 49 48 37 5 50 79 58 51 69 56 59 52 75 70 71 57 54 65 60 61 53 76 77 78 73 74 72 55 66 67 68 62 63 64 
WIWNUO-subgraph-2, 3 41 44 42 43 38 45 46 47 6 39 40 49 48 37 4 5 8 9 16 17 10 27 14 18 19 23 11 12 33 28 29 15 20 21 22 25 26 24 13 34 35 36 30 31 32 
AJOJIV-subgraph-1, 2 3 16 4 12 8 17 18 25 5 6 7 13 14 15 9 10 11 19 20 26 27 38 21 28 36 39 22 23 24 29 30 34 37 44 40 48 31 32 35 45 46 47 41 42 43 49 50 51 33 
UNEHIE-subgraph-2, 3 9 4 10 14 18 6 5 22 11 12 13 17 15 16 19 20 21 29 7 8 23 24 38 30 40 25 36 39 31 32 41 49 45 26 27 28 34 37 33 42 43 44 50 51 52 46 47 48 35 
CALPEN-subgraph-0, 1 2 3 4 5 12 30 10 34 11 20 6 35 52 31 14 21 22 17 7 8 58 53 54 33 70 32 16 15 23 18 19 59 60 67 71 72 25 24 68 69 
CALPEN-subgraph-3, 26 27 39 49 28 40 29 45 50 51 36 41 42 76 43 46 47 48 73 37 38 77 78 44 61 79 74 75 55 62 63 81 64 80 57 82 56 65 66 83 84 
DUSPEO-subgraph-0, 1 28 55 25 13 29 2 56 26 27 22 14 15 16 45 57 58 59 19 23 24 17 18 42 30 46 20 21 43 44 39 33 31 32 41 36 40 34 35 37 38 
DUSQUF-subgraph-0, 1 50 23 2 51 20 8 24 40 52 53 54 17 21 22 9 10 11 25 41 37 18 19 14 12 13 26 27 28 34 38 39 15 16 29 30 31 35 36 33 32 
GUVXUQ-subgraph-0, 1 19 13 20 55 24 2 14 57 21 56 65 23 64 25 46 47 48 58 59 22 62 63 66 30 26 60 61 75 76 29 27 68 67 73 74 28 69 70 71 72 
PUQZIK-subgraph-2, 3 13 7 4 20 35 12 8 14 57 58 59 11 44 45 9 36 37 19 46 15 10 43 42 38 39 18 55 56 16 47 48 41 40 17 53 54 49 50 51 52 
PUQZIK-subgraph-3, 5 27 21 34 6 26 60 22 82 83 84 28 25 69 70 61 62 23 33 29 71 67 68 24 63 64 81 32 80 73 30 72 65 66 78 79 31 74 75 76 77 
NEVRIP-subgraph-1, 2 4 7 3 5 12 8 32 13 29 30 31 41 42 11 9 34 33 18 43 14 10 39 40 35 36 17 52 53 44 45 15 37 38 50 51 16 46 47 49 48 
GUVWUP-subgraph-1, 2 14 16 3 15 17 50 21 22 49 47 48 18 51 52 20 59 60 27 61 23 19 53 54 57 58 26 70 71 62 63 24 55 56 25 68 69 65 64 66 67 
MIJLEY-subgraph-0, 1 7 19 8 3 20 9 2 18 26 21 10 16 25 27 22 23 11 12 17 14 4 24 6 13 15 28 5 36 29 30 31 32 37 38 39 33 34 35 
ODELAN-subgraph-0, 0 1 2 12 4 62 3 5 11 13 58 6 20 59 7 61 8 57 18 45 60 53 9 16 19 48 46 47 49 56 54 55 10 14 17 50 51 52 15 
AQODES-subgraph-0, 1 20 21 24 22 23 25 26 27 10 28 32 29 30 31 33 34 35 11 36 37 12 13 
IPAGOV-subgraph-0, 1 2 3 20 4 5 21 22 23 6 16 7 17 18 19 9 10 8 11 12 13 14 15 
AQODES-subgraph-1, 2 3 44 41 45 46 42 43 38 39 40 
SAPQEG-subgraph-1, 2 9 10 11 3 13 5 6 15 7 8 12 4 35 36 14 29 30 31 17 18 16 33 34 32 41 42 40 43 44 45 37 38 39 
BIZKUQ-subgraph-0, 1 13 14 15 17 2 7 8 9 10 19 16 18 3 36 37 30 31 32 33 34 35 20 21 22 38 39 40 41 42 43 44 45 46 
FISJOK-subgraph-0, 1 2 10 79 3 4 78 8 27 52 5 6 11 15 9 49 43 28 68 53 71 7 12 13 14 17 18 16 50 51 36 41 44 45 29 30 31 66 69 70 54 55 56 73 61 72 33 37 38 42 46 32 74 67 63 57 58 62 34 35 39 40 47 48 75 76 65 64 59 60 
UJULET-subgraph-0, 1 33 58 5 34 44 47 59 69 72 13 6 35 36 37 42 45 46 49 50 48 60 61 62 67 70 71 73 74 75 11 14 4 7 52 38 39 43 55 51 77 63 64 68 80 76 9 12 19 15 8 53 54 41 40 57 56 78 79 65 66 81 82 10 20 21 22 17 18 16 
YEYPOK-subgraph-1, 2 33 34 59 31 24 50 35 53 75 60 78 29 32 25 5 51 52 48 36 37 38 43 54 55 73 76 77 61 62 63 68 79 80 27 30 26 20 16 49 45 56 39 40 44 81 74 70 65 64 69 28 21 22 23 17 18 19 46 47 57 58 41 42 82 83 71 72 66 67 
GUCBEO-subgraph-0, 0 82 1 9 18 43 2 3 79 7 24 19 37 54 59 62 4 5 10 14 8 32 25 26 20 21 22 27 38 39 56 47 55 57 60 61 64 52 63 6 11 12 13 16 17 15 33 34 29 40 23 28 48 49 65 58 44 53 35 36 30 31 41 42 50 51 66 67 45 46 
TIHKUU-subgraph-4, 5 26 30 27 6 42 29 28 39 11 21 41 40 12 20 7 17 13 19 43 18 16 14 31 22 25 34 15 32 35 23 38 24 33 36 37 
OBOCEO-subgraph-0, 1 2 3 26 51 14 27 30 31 52 55 56 15 35 28 29 47 33 34 32 60 53 54 72 57 58 59 16 24 36 37 38 39 43 49 50 48 61 62 63 64 68 73 74 75 17 18 25 22 41 42 40 44 45 46 65 66 67 69 70 71 19 20 23 21 
LOGBIS-subgraph-0, 1 13 3 4 37 14 18 16 5 38 7 15 19 20 21 17 22 23 31 8 2 6 25 24 33 32 35 27 26 34 36 28 29 30 
SUXVAI-subgraph-0, 1 17 5 6 65 18 20 22 9 66 7 19 21 25 23 24 10 35 26 27 39 36 37 2 8 28 29 40 38 31 30 33 34 32 
SUXVAI-subgraph-1, 3 41 11 12 42 67 44 46 43 68 13 15 45 49 47 48 50 51 59 16 4 14 52 53 60 61 63 55 54 62 64 57 58 56 
NULVIZ-subgraph-1, 2 10 4 5 11 21 12 13 22 35 6 8 23 25 26 24 14 15 9 18 3 7 27 16 20 19 32 17 28 34 33 29 30 31 
FEHLIO-subgraph-0, 1 20 7 8 25 21 27 3 26 22 23 24 28 10 4 6 36 29 18 5 34 37 9 2 19 16 14 35 30 17 15 33 31 32 
HISYAJ-subgraph-1, 2 3 4 5 25 6 7 26 27 28 9 8 10 14 11 29 33 13 12 30 32 31 
HISYEN-subgraph-1, 2 3 4 5 25 6 7 26 27 28 9 8 10 14 11 29 33 13 12 30 32 31 
HISXOW-subgraph-1, 2 3 4 5 25 6 7 26 27 28 9 8 10 14 11 29 33 13 12 30 32 31 
HISXUC-subgraph-1, 2 3 4 5 25 6 7 26 27 28 9 8 10 14 11 29 33 13 12 30 32 31 
HISYIR-subgraph-1, 2 3 4 5 27 6 7 28 29 30 9 8 10 14 11 31 35 13 12 32 34 33 
HUBBAJ-subgraph-0, 1 11 6 7 19 12 2 9 8 17 20 3 13 21 10 18 15 4 14 22 23 24 16 25 27 38 26 5 36 28 39 47 49 60 34 37 29 30 41 40 45 48 50 58 61 69 35 32 31 42 43 46 51 52 59 56 62 63 67 70 33 44 53 54 57 65 64 68 55 66 
