,id,xyz,bo
26537,OLUGEI,3,3
26538,PUJWUM,2,2
26539,TUVWEO,2,2
26540,PAFREV,3,3
26541,MIVJAC,2,2
26542,BUKTEH,3,3
26543,RAZKEI,2,2
26544,AGEWUE,2,2
26545,WUBTIW,1,1
26546,QAYGEF,2,2
26547,CUBCEI,2,2
26548,LIYYEX,1,1
26549,IMIPEA,2,2
26550,GUTZIF,3,3
26551,CIWSEH,1,1
26552,ISOWOC,2,2
26553,IHAPUE,2,2
26554,ESEXIK,1,1
26555,KOGQUT,3,3
26556,DOYQIS,1,1
26557,LOZBIL,3,3
26558,REXPES,3,3
26559,KEFKIQ,3,3
26560,KOXVIC,2,2
26561,LIVCEB,3,3
26562,ZIGQEN,1,1
26563,KAQYIK,3,3
26564,SILXIV,3,3
26565,KEHREU,1,1
26566,POTCDR,2,2
26567,BIBDAS,3,3
26568,NENSIJ,1,1
26569,WEBSUR,3,3
26570,QUBVAL,3,3
26571,COPDOB,3,3
26572,OYONOG,3,3
26573,PORKUD,2,2
26574,EQIZAG,3,3
26575,VALBOZ,3,3
26576,DAJDAT,2,2
26577,EGOGUE,3,3
26578,JEWLUT,3,3
26579,TUJPIX,3,3
26580,CEZCER,3,3
26581,ZEDXIP,1,1
26582,PIQBIC,3,3
26583,KAKZOM,2,2
26584,DEFJUV,3,3
26585,HAHXAQ,2,2
26586,CIFQEP,2,2
26587,RASKIF,3,3
26588,BMPINN,3,3
26589,ZICTEN,3,3
26590,JOWLEM,2,2
26591,LEYLIM,3,3
26592,NECSUL,2,2
26593,FUGWAH,2,2
26594,OXEGAA,3,3
26595,PAQZAL,3,3
26596,VEBQOI,2,2
26597,PUQLIX,2,2
26598,AJEBAS,3,3
26599,YOJDAC,3,3
26600,POQKIP,3,3
26601,XAHVUA,3,3
26602,MANYOQ,3,3
26603,COFXEC,2,2
26604,BIWDER,2,2
26605,KUMFOO,2,2
26606,QIGPON,2,2
26607,LONXAQ,2,2
26608,SULSUP,3,3
26609,CUKZEP,3,3
26610,KEDJOT,3,3
26611,PIMBOF,3,3
26612,KEGVAT,3,3
26613,FIFCOP,2,2
26614,WAGJAQ,3,3
26615,SASBAS,3,3
26616,RAYGAA,1,1
26617,FEJNEP,3,3
26618,HAVBUC,3,3
26619,MUVQUR,3,3
26620,TETCAW,1,1
26621,FINNAR,1,1
26622,SOFFUP,2,2
26623,TAXZUO,2,2
26624,XEVHAH,2,2
26625,HOGTAZ,2,2
26626,YAKFOI,3,3
26627,BUTDUQ,3,3
26628,LIVMIN,3,3
26629,XALSUA,3,3
26630,VUXNOS,2,2
26631,HECTOA,3,3
26632,MOYNAP,2,2
26633,KOCFIS,1,1
26634,XOQCAI,3,3
26635,ESUPAL,2,2
26636,SEHHIW,2,2
26637,ZETNIX,3,3
26638,BARCAA,3,3
26639,PEBTOH,3,3
26640,VICPOO,2,2
26641,ZUXTOB,1,1
26642,DECNOP,3,3
26643,AQANUC,3,3
26644,QAJDOX,3,3
26645,VOMYON,3,3
26646,LONHEE,2,2
26647,XEMXAO,1,1
26648,PATPUY,3,3
26649,LABHOM,3,3
26650,GAFBIA,2,2
26651,MIYPAN,3,3
26652,CIXPEG,2,2
26653,JINMOJ,1,1
26654,GILXEE,2,2
26655,VUFQET,2,2
26656,ETESIH,3,3
26657,ULUSAW,3,3
26658,HAHQIS,3,3
26659,EAIVCO,2,2
26660,TABRAP,3,3
26661,TITHIN,2,2
26662,TOHVOB,3,3
26663,VIZHAO,3,3
26664,YAFMAV,3,3
26665,IWEFIA,2,2
26666,FOSJIJ,3,3
26667,TILDEA,3,3
26668,DUJLAX,3,3
26669,JOGJAQ,2,2
26670,MAZJON,1,1
26671,WOCWAO,3,3
26672,XELKEF,1,1
26673,SIPQEN,3,3
26674,TIBCAJ,2,2
26675,KEHNUI,3,3
26676,PEVNEJ,2,2
26677,JEJTEA,2,2
26678,OCIDAH,3,3
26679,OPEHIC,3,3
26680,VIMYEW,3,3
26681,FIRPOO,3,3
26682,EFUZAG,3,3
26683,VIYDIS,2,2
26684,DUNGOK,3,3
26685,BOXYET,3,3
26686,PANHER,2,2
26687,FOKVAF,1,1
26688,LEBKIP,3,3
26689,QEMNAY,2,2
26690,TIPCEB,3,3
26691,XUTLOO,2,2
26692,ZEQFEI,2,2
26693,XECQIH,3,3
26694,VIJPOT,2,2
26695,YOFLOV,2,2
26696,GIXWUF,3,3
26697,LESNON,1,1
26698,FASRIC,3,3
26699,NOBGER,3,3
26700,UMIMUA,2,2
26701,GOHCEL,3,3
26702,KAWMIE,2,2
26703,SISMIQ,2,2
26704,REBDAG,2,2
26705,COXRUE,3,3
26706,SAWNIQ,2,2
26707,COLCOV,2,2
26708,KIMFAP,2,2
26709,TUMBUA,2,2
26710,TOYVUA,3,3
26711,APUJOM,3,3
26712,POYHIV,3,3
26713,TEKQEI,2,2
26714,NAQGUK,3,3
26715,POGNOP,1,1
26716,USURAC,2,2
26717,ZIKYID,2,2
26718,KOMHEZ,3,3
26719,NORHIL,2,2
26720,UCIWOS,2,2
26721,XONFEM,1,1
26722,GOPFAV,3,3
26723,LIHRAV,2,2
26724,FOZMOW,3,3
26725,YOVXUE,3,3
26726,LOLNEF,3,3
26727,OYOLUK,2,2
26728,HIHRUN,3,3
26729,LUZRII,3,3
26730,XEMTUG,3,3
26731,MAFOTR,2,2
26732,BAHGAV,3,3
26733,DAJCEZ,2,2
26734,MOSLEL,2,2
26735,VUMPAU,1,1
26736,ZIXXUB,2,2
26737,KIKYEJ,3,3
26738,HAFCAT,1,1
26739,YUPGUN,3,3
26740,WEMYIZ,3,3
26741,XUJFIS,2,2
26742,DOQGEY,2,2
26743,QUFDUS,3,3
26744,MOBBEN,3,3
26745,KEGZAY,1,1
26746,CURWET,3,3
26747,UJUHIQ,2,2
26748,HASSAV,2,2
26749,HUQMEM,2,2
26750,CAVMEU,2,2
26751,SEKQOO,3,3
26752,SIRLEM,2,2
26753,RALLAT,3,3
26754,TAXJEI,2,2
26755,SIFQII,3,3
26756,UZITIH,3,3
26757,RUGBAW,1,1
26758,EDAVIR,3,3
26759,UBUNIQ,2,2
26760,YADPAU,3,3
26761,BUVBAW,3,3
26762,SEMPUW,3,3
26763,FOKDIS,3,3
26764,XOVFIX,3,3
26765,NEBWEZ,3,3
26766,UFUDEF,1,1
26767,XOMXED,2,2
26768,QAFLUH,2,2
26769,OHEGAL,3,3
26770,ERATOG,3,3
26771,OSELOP,3,3
26772,EFEWAO,2,2
26773,FECLIJ,2,2
26774,XEVDAE,1,1
26775,CIFCOM,3,3
26776,PUWTIL,1,1
26777,QADFAC,3,3
26778,UMUJAP,3,3
26779,AKOGOX,3,3
26780,PUJNAJ,3,3
26781,QEJBAJ,1,1
26782,URUGUL,3,3
26783,OCUTUC,3,3
26784,CUZZII,2,2
26785,OBOGOE,2,2
26786,LIFGOW,2,2
26787,NASMUR,2,2
26788,IWAFAN,3,3
26789,ZOQXIM,2,2
26790,HINVEF,2,2
26791,EROTOU,1,1
26792,ORUFEO,2,2
26793,CIYFIA,3,3
26794,APUDUL,3,3
26795,NIMJUR,1,1
26796,MEQQUV,3,3
26797,DAWLAP,2,2
26798,HACKOM,1,1
26799,QEHDAI,3,3
26800,DEZZAJ,3,3
26801,WABNOE,3,3
26802,QOFTUA,1,1
26803,RUCWET,2,2
26804,ODOPEF,3,3
26805,TUFZID,2,2
26806,KAJWUQ,3,3
26807,NIKKOJ,3,3
26808,RODWAL,3,3
26809,XOCSUG,3,3
26810,PASKUP,2,2
26811,PHCBCR,2,2
26812,AROFEU,2,2
26813,QIXNIU,1,1
26814,JEHGIN,3,3
26815,CUVBAW,3,3
26816,LITYAO,2,2
26817,KOCXUY,3,3
26818,YOMXED,1,1
26819,ZOQQAX,2,2
26820,MAMRUN,2,2
26821,LIXHAD,2,2
26822,CERROI,2,2
26823,ISIXOZ,3,3
26824,TUMNUL,3,3
26825,TOJLIP,1,1
26826,TACTIB,2,2
26827,GATGEQ,2,2
26828,GUDWIN,2,2
26829,PARHUM,3,3
26830,GIPDEQ,3,3
26831,ECATAD,2,2
26832,ERADIL,2,2
26833,MEWRUB,2,2
26834,ICONAP,1,1
26835,POHFIC,1,1
26836,EQIMUO,2,2
26837,ZIBLED,3,3
26838,FUDRUS,3,3
26839,TUSSEG,2,2
26840,WUXWUH,1,1
26841,FANSAR,2,2
26842,LIKRIG,3,3
26843,GIVYOB,3,3
26844,NABCAU,3,3
26845,RAGCIN,2,2
26846,XOGZAX,3,3
26847,UZIJAP,3,3
26848,WIHTAI,2,2
26849,JOBNOE,2,2
26850,LEGXEA,1,1
26851,ZUWYUL,1,1
26852,WOJBOP,2,2
26853,XEMXUJ,2,2
26854,VOLVOI,3,3
26855,COJYUY,3,3
26856,SESMEK,2,2
26857,KEZGON,2,2
26858,FEGWAR,3,3
26859,FUMPOS,2,2
26860,SADHEK,3,3
26861,ORUHIT,3,3
26862,XIPRAP,2,2
26863,OBORUS,2,2
26864,HAHSER,3,3
26865,OBAPOZ,3,3
26866,GOPDOH,3,3
26867,NONQUE,2,2
26868,KEYBOG,3,3
26869,HEMMUH,2,2
26870,BEPZAY,3,3
26871,QOPSIZ,2,2
26872,WAYPAQ,3,3
26873,SECROI,2,2
26874,FIQPEA,2,2
26875,QOMGOO,2,2
26876,QOWZAF,2,2
26877,TETVOD,3,3
26878,QORLEO,3,3
26879,ZISYEF,2,2
26880,YIZLUP,3,3
26881,GUDRUS,2,2
26882,ASOTAF,3,3
26883,BUKVEJ,2,2
26884,IGETUK,3,3
26885,GUYJEQ,2,2
26886,YEBPEC,3,3
26887,ANECIG,2,2
26888,GUQBUQ,3,3
26889,XEKGEB,3,3
26890,KABCUM,3,3
26891,FUBQUP,3,3
26892,KUFNUV,3,3
26893,DOLZIQ,3,3
26894,FIYCAS,2,2
26895,EPISEC,2,2
26896,HISNUS,3,3
26897,YUGMES,2,2
26898,XIGSAK,3,3
26899,OFEVIG,2,2
26900,WAXDAA,3,3
26901,CEJGOP,3,3
26902,NOWBIK,2,2
26903,FOJWOR,1,1
26904,FUSSUH,2,2
26905,ZUFYOO,1,1
26906,LUKREP,3,3
26907,YISWAY,2,2
26908,VABLUI,3,3
26909,PORLEO,1,1
26910,HIZLOS,3,3
26911,SIXBUY,2,2
26912,RUPZOR,2,2
26913,UCAZUT,2,2
26914,FUHXAJ,3,3
26915,MAQPIG,3,3
26916,TUTCAM,3,3
26917,BEHQIO,3,3
26918,WECNIE,3,3
26919,POZSUU,1,1
26920,LATVIM,2,2
26921,OHIFES,2,2
26922,GANZIG,3,3
26923,DUSHII,3,3
26924,EMEPOD,3,3
26925,YEHLIG,3,3
26926,UHIKAX,2,2
26927,VEFFIW,1,1
26928,XUPBEP,3,3
26929,QALPUO,2,2
26930,HESNAX,2,2
26931,JUDQUW,2,2
26932,HIQCIU,3,3
26933,MEKGER,3,3
26934,XEFROQ,2,2
26935,IGUWAI,2,2
26936,EMEPAO,3,3
26937,RANSAB,1,1
26938,FOZFEH,3,3
26939,RIHMUS,3,3
26940,CEZVEJ,3,3
26941,HOBPAR,3,3
26942,TOTQUO,2,2
26943,CYHXCF,2,2
26944,XUDHIN,3,3
26945,MUNZEB,2,2
26946,WEJRUA,2,2
26947,VIJPUZ,2,2
26948,REPFEZ,3,3
26949,NEPPIH,3,3
26950,CIKXIE,3,3
26951,XUSGEY,3,3
26952,DIYCET,2,2
26953,DAZKUL,3,3
26954,KADKIK,3,3
26955,MUFYES,3,3
26956,JOCCOW,3,3
26957,UDOMIM,3,3
26958,HUMDEA,2,2
26959,LURVUP,3,3
26960,JORFII,2,2
26961,PYZTCI,2,2
26962,ICITAQ,1,1
26963,KIXDED,2,2
26964,RUKMEP,2,2
26965,RAPKOK,2,2
26966,VEMWIU,3,3
26967,TEZXON,2,2
26968,HOBYIG,1,1
26969,NAQGOE,3,3
26970,KUKGON,3,3
26971,GELHAH,2,2
26972,CUVRIW,3,3
26973,RIPJIM,3,3
26974,TEBXUV,2,2
26975,YAZXEC,3,3
26976,BASLOZ,2,2
26977,RIPDEA,3,3
26978,BOXKAB,1,1
26979,VESSUH,2,2
26980,GEBFOI,2,2
26981,NITGOO,2,2
26982,LAJWEY,2,2
26983,BUVBOK,3,3
26984,ZOVDUL,3,3
26985,ZOLWUV,3,3
26986,YIMCUS,3,3
26987,PIJWOW,3,3
26988,HEZNAC,2,2
26989,PEVKAF,3,3
26990,MOWWUR,2,2
26991,EDUREC,3,3
26992,UMEBET,2,2
26993,XELYAP,3,3
26994,KAMBAE,3,3
26995,HUPPAK,2,2
26996,BAGHOH,2,2
26997,UFONEI,3,3
26998,SURPUR,3,3
26999,LACGAA,3,3
27000,XIXVIL,3,3
27001,UGUQIX,2,2
27002,APOBAK,1,1
27003,ZONTIH,3,3
27004,QEKHEV,2,2
27005,VIVKER,2,2
27006,HAJROC,3,3
27007,LUZYAI,3,3
27008,DIJPEU,3,3
27009,RISJUY,2,2
27010,AMEKAE,2,2
27011,MIKYUB,3,3
27012,TANFEW,3,3
27013,UQEPUD,3,3
27014,KUMDOM,2,2
27015,FODNOB,3,3
27016,HOZRAQ,2,2
27017,OHABOP,3,3
27018,MUDTUA,2,2
27019,RALLOH,3,3
27020,SAJVAB,3,3
27021,REHSEC,1,1
27022,EYEHEW,3,3
27023,ROTQID,2,2
27024,TOCGUN,3,3
27025,QOSHOW,2,2
27026,AFEKIH,2,2
27027,AMOGIU,3,3
27028,WABPIA,3,3
27029,COCWUM,3,3
27030,LEDMOW,2,2
27031,JUPWOI,3,3
27032,ZIJHOP,2,2
27033,HEDTUF,3,3
27034,AYEDEP,2,2
27035,WILDUT,1,1
27036,OZASIS,2,2
27037,AHAXEM,3,3
27038,LIRDEW,2,2
27039,LEDZOM,3,3
27040,VAPNEF,2,2
27041,XARKAF,2,2
27042,OGOVAH,3,3
27043,RERGAW,3,3
27044,AWORUZ,3,3
27045,BOYFOL,2,2
27046,CIMBEG,1,1
27047,ULUQAU,2,2
27048,MAHVAT,2,2
27049,WIRRUN,1,1
27050,GOKTAD,2,2
27051,KAVRAB,1,1
27052,ABASEE,2,2
27053,REZZII,3,3
27054,HATQUO,2,2
27055,OFEXIH,2,2
27056,VIMPUD,3,3
27057,FUFFET,3,3
27058,CEHQEL,3,3
27059,QIWDOS,3,3
27060,KEPREC,2,2
27061,UMUDAH,2,2
27062,COHDOT,3,3
27063,FIJWIH,3,3
27064,ATOJUO,2,2
27065,WAMVUD,1,1
27066,FATGIR,3,3
27067,ALOBOT,1,1
27068,ZOVSUA,2,2
27069,SOHFOL,3,3
27070,KATTAA,2,2
27071,SEQKIK,3,3
27072,BIPFEN,3,3
27073,NAGGUX,3,3
27074,EDIRAN,2,2
27075,MEQSAF,3,3
27076,DEDREK,3,3
27077,YAJRUW,1,1
27078,NOSGEH,1,1
27079,QOQPES,2,2
27080,ODOWOT,2,2
27081,ULONUG,1,1
27082,OYOREB,2,2
27083,YESRIX,3,3
27084,YEJSIQ,2,2
27085,YIVVII,1,1
27086,WEWSIB,3,3
27087,QEBXAY,3,3
27088,BACCAL,2,2
27089,XUVJUU,1,1
27090,ZEDCES,3,3
27091,PEHJAQ,2,2
27092,YAKCIZ,2,2
27093,XEKYAN,1,1
27094,NIKPUS,2,2
27095,AYAQAS,1,1
27096,MUNTIY,2,2
27097,NASFIW,3,3
27098,XECSIJ,2,2
27099,NAXPOS,2,2
27100,RERWET,3,3
27101,TUYHAY,1,1
27102,EJOWIK,2,2
27103,CAYPAT,3,3
27104,YIMVOG,2,2
27105,AYOXIV,2,2
27106,GOSMUW,1,1
27107,LICQEW,3,3
27108,IQETED,2,2
27109,WAVFUV,3,3
27110,WUMLIZ,3,3
27111,LUBRIJ,3,3
27112,PANVUY,3,3
27113,CIXREG,3,3
27114,UBASIC,1,1
27115,HAHSIS,2,2
27116,TECWAA,3,3
27117,MIGMIA,2,2
27118,FIRBIS,2,2
27119,LOBLET,3,3
27120,EHOHUF,3,3
27121,MAJKUG,3,3
27122,VUPQEE,3,3
27123,PUPCEI,1,1
27124,BOJWUT,3,3
27125,VAQCIB,3,3
27126,BEDNII,2,2
27127,WEQWOE,1,1
27128,HAZCIX,3,3
27129,REZDAD,1,1
27130,AHIGUU,3,3
27131,LIWKOU,2,2
27132,CSINIA,3,3
27133,OZUYEO,2,2
27134,OZINAO,1,1
27135,KIRXIU,3,3
27136,YUGDAG,2,2
27137,OHIQIH,2,2
27138,PADSUK,2,2
27139,HAZZEN,2,2
27140,GULJON,2,2
27141,OPUBAD,3,3
27142,DOGKER,3,3
27143,IXEGEY,2,2
27144,HEHGOT,3,3
27145,ACUKOB,1,1
27146,FUJPAD,3,3
27147,DAPYUQ,3,3
27148,TIFCES,1,1
27149,SIWCAD,3,3
27150,NIXFIM,2,2
27151,BETQAT,2,2
27152,TEYTEX,2,2
27153,NAQNEZ,3,3
27154,CONRUT,2,2
27155,GUZQAV,3,3
27156,GISXEO,2,2
27157,ODOWOV,3,3
27158,WETHAF,1,1
27159,HIJZAE,2,2
27160,COMKEV,2,2
27161,UCEDOX,2,2
27162,KITLIL,3,3
27163,AYIKOI,3,3
27164,MITYOF,2,2
27165,KABXOA,2,2
27166,IQAXON,1,1
27167,POXGEP,3,3
27168,MINDAO,2,2
27169,SANDAM,3,3
27170,XONDEM,3,3
27171,DUBJEP,2,2
27172,WUHCAE,1,1
27173,ZULROP,2,2
27174,CENNUF,1,1
27175,KUJJAB,3,3
27176,ZOGMEP,3,3
27177,AFUJIX,2,2
27178,KOGHAQ,2,2
27179,JOMMAC,3,3
27180,HEFNEL,3,3
27181,ZIZGAS,3,3
27182,WAQCIB,3,3
27183,LEWPAG,3,3
27184,NEFWUQ,2,2
27185,TAYYOI,2,2
27186,PIBDIO,1,1
27187,GIBMEM,2,2
27188,QOQGEK,3,3
27189,MAQLUM,3,3
27190,NOPBEC,3,3
27191,FUFHIZ,2,2
27192,AVOROS,3,3
27193,CACTAC,2,2
27194,GATNAR,1,1
27195,SIJKUR,3,3
27196,LEMXUX,2,2
27197,IHEKEN,2,2
27198,SILMIL,2,2
27199,PAWWUG,3,3
27200,PIKZAL,3,3
27201,EQALAL,2,2
27202,COFSOI,3,3
27203,NOVJUF,3,3
27204,LIPKOK,1,1
27205,RUKMER,2,2
27206,IMEZEH,3,3
27207,SOSXAZ,2,2
27208,ZOYROW,3,3
27209,ZEFNUT,2,2
27210,WORNOI,3,3
27211,YUXFAZ,3,3
27212,SOFHAX,3,3
27213,BADXUB,3,3
27214,EWIVEM,2,2
27215,TEQPAG,1,1
27216,ABOZOH,3,3
27217,XITBUX,1,1
27218,SATGEC,3,3
27219,VIDROQ,3,3
27220,JAXKOL,3,3
27221,WUTDAQ,2,2
27222,FOHJUJ,3,3
27223,POWCAF,2,2
27224,HOXMOY,2,2
27225,TUTMAW,3,3
27226,WUHDEK,3,3
27227,TALWEL,3,3
27228,UCATUN,2,2
27229,YEFLEC,2,2
27230,KUMFUT,3,3
27231,IYUTAX,3,3
27232,LILNUS,2,2
27233,NABZAU,2,2
27234,BOFDOS,3,3
27235,HISRIN,2,2
27236,UQOGIS,3,3
27237,JERCEO,1,1
27238,MIRXUI,3,3
27239,QIGRON,2,2
27240,JADKII,3,3
27241,REGPEY,2,2
27242,VORYOS,1,1
27243,GUWXUR,3,3
27244,AQUTEM,3,3
27245,BICLIL,2,2
27246,WAGFOB,3,3
27247,WEMWIW,2,2
27248,KIWNOT,2,2
27249,RAZWAR,3,3
27250,OFILUK,1,1
27251,ROVYEI,3,3
27252,BUVRIU,3,3
27253,ADIYER,3,3
27254,ROJNAI,2,2
27255,WIVRIF,2,2
27256,UWEKIR,2,2
27257,RUGRIU,1,1
27258,ATAHOS,3,3
27259,ZAYMIX,3,3
27260,YEPPOB,2,2
27261,EJUCOB,1,1
27262,UZIDAJ,3,3
27263,TDTCCO,2,2
27264,FOYDAZ,3,3
27265,LENQAY,1,1
27266,CUJROP,3,3
27267,FIBJAC,3,3
27268,GAMCUS,2,2
27269,LITGEA,2,2
27270,IGEXOJ,3,3
27271,WERLEK,2,2
27272,NITGOM,2,2
27273,YADPOK,1,1
27274,BECNEC,2,2
27275,MOSWEY,2,2
27276,HUXCIO,2,2
27277,GIZXIW,2,2
27278,TUGPAN,3,3
27279,MOQHIL,1,1
27280,AYIKAU,3,3
27281,UHADUC,3,3
27282,PAMFAM,2,2
27283,CIFTOB,3,3
27284,CIHVUK,2,2
27285,FOCWOK,2,2
27286,GEKVEX,3,3
27287,TIJWUF,3,3
27288,UTOQAX,3,3
27289,DACFOD,2,2
27290,WAHLID,2,2
27291,GAMZUQ,2,2
27292,DAWWUW,3,3
27293,JOKGEV,1,1
27294,JIYWOD,3,3
27295,HITKIE,3,3
27296,YESBAZ,1,1
27297,HIJMOC,2,2
27298,HEXJUR,3,3
27299,VETJUA,2,2
27300,UMUCIP,3,3
27301,VIFMOP,3,3
27302,TIBTUW,2,2
27303,AXBOCU,2,2
27304,LABMEH,2,2
27305,OFUWIW,1,1
27306,KOFBEM,2,2
27307,GEGLUB,2,2
27308,LONCAS,2,2
27309,VIJRAH,2,2
27310,APICUZ,2,2
27311,ICUDOA,3,3
27312,EJIHUB,1,1
27313,GASLUK,3,3
27314,KESRUV,3,3
27315,NARREF,1,1
27316,CEGBOI,3,3
27317,FIBMIN,3,3
27318,XIMXOH,1,1
27319,NONZEV,1,1
27320,YERQES,2,2
27321,NAXGAW,3,3
27322,BIJPUH,3,3
27323,CARTUK,3,3
27324,JUFNUT,2,2
27325,UBAXUQ,2,2
27326,DEXBIS,3,3
27327,JICTIB,3,3
27328,WUMPUR,2,2
27329,HUBWOS,1,1
27330,SASWOB,3,3
27331,VICBEP,3,3
27332,ISIXOX,2,2
27333,RESMEI,2,2
27334,EXUBAA,3,3
27335,AWELOD,2,2
27336,JOBPEW,3,3
27337,XANREK,1,1
27338,EYEHIA,3,3
27339,XOLPUJ,2,2
27340,EJANIN,3,3
27341,FUHXAH,3,3
27342,SOWSAB,2,2
27343,VIWQEX,2,2
27344,MEGXEC,3,3
27345,LAQBUB,3,3
27346,XUWGUR,3,3
27347,OLILIF,3,3
27348,NASFEV,2,2
27349,XEVCEI,2,2
27350,TAPYAN,3,3
27351,RIFXAI,3,3
27352,JEYBOE,3,3
27353,ZOMFEM,3,3
27354,BAMTOZ,1,1
27355,DIGLEN,3,3
27356,CACDIT,3,3
27357,ECUPAT,1,1
27358,SIGLAY,3,3
27359,OCEPIY,2,2
27360,XAVNOX,2,2
27361,XAJWEK,3,3
27362,UKUMOE,1,1
27363,XIGSAI,1,1
27364,BUTJOR,3,3
27365,BOYQAH,3,3
27366,CIQLAP,3,3
27367,YAFVAC,3,3
27368,MULBAX,3,3
27369,TECNAT,2,2
27370,KULYIA,3,3
27371,CAJJEC,1,1
27372,XECXUZ,2,2
27373,CIJPUH,3,3
27374,DIJNAL,2,2
27375,ETOHUR,2,2
27376,YIFYIV,1,1
27377,PIVNIR,2,2
27378,COKMUK,3,3
27379,NUVXAD,3,3
27380,HIGHOX,1,1
27381,MAHVOJ,3,3
27382,WIFMOP,2,2
27383,ALOYUX,3,3
27384,NEPNON,3,3
27385,PAPREG,2,2
27386,DAWBOV,2,2
27387,VATREQ,1,1
27388,TILQIO,2,2
27389,YOCSUE,2,2
27390,MEVCIZ,3,3
27391,YUDQIY,2,2
27392,WOWVIP,2,2
27393,IYUJET,3,3
27394,GUQWOE,3,3
27395,QASKUR,3,3
27396,HIXZIY,2,2
27397,AYEMAS,3,3
27398,CIBVIS,3,3
27399,DOPZOA,2,2
27400,LIRCOG,2,2
27401,DIWZEQ,3,3
27402,XOVFIZ,3,3
27403,DUHQAY,3,3
27404,RIQGIJ,3,3
27405,KESYEP,2,2
27406,KALTUP,3,3
27407,QOSHAI,3,3
27408,MUYBEN,3,3
27409,XUCTUM,3,3
27410,YEKPEM,2,2
27411,TAJQUQ,2,2
27412,YUXXEV,3,3
27413,UJABEM,2,2
27414,WABGEM,1,1
27415,XOPKEU,3,3
27416,QOFVOX,2,2
27417,DAXHES,3,3
27418,NIBLIU,1,1
27419,IXOKAJ,3,3
27420,NAMYOQ,2,2
27421,ZASHEI,2,2
27422,LUZYOW,3,3
27423,SOLZOL,2,2
27424,PDMPDA,2,2
27425,ROBJIB,1,1
27426,MOBBEL,2,2
27427,HILLUL,3,3
27428,ZOBKIN,3,3
27429,PEHDAK,3,3
27430,FITXIR,2,2
27431,TACCIM,3,3
27432,DUPCEY,3,3
27433,LERCUG,2,2
27434,LEQQUT,1,1
27435,CISTIK,2,2
27436,KETNEC,1,1
27437,KILPOK,2,2
27438,TIWHAJ,3,3
27439,PAVHIE,1,1
27440,DUKSEI,1,1
27441,LEDCOM,1,1
27442,USIWOK,3,3
27443,PAHNOC,2,2
27444,WOGWIB,2,2
27445,HURFIJ,3,3
27446,ILUWER,1,1
27447,YEZLOE,3,3
27448,YEDJIC,3,3
27449,REMPUU,2,2
27450,NIGCAJ,1,1
27451,DEWXEJ,3,3
27452,AFICIC,3,3
27453,DEHJAC,1,1
27454,TAPNAC,3,3
27455,MUFKUU,2,2
27456,LECSIX,3,3
27457,IGUWOW,3,3
27458,RUQLUL,2,2
27459,WEHVAG,2,2
27460,UJALIA,3,3
27461,DAJVIT,2,2
27462,UJAKOG,3,3
27463,EXOXIY,2,2
27464,LOQXOG,3,3
27465,BOVKON,3,3
27466,JETNEC,1,1
27467,YEXCEL,3,3
27468,CICBIC,3,3
27469,LIGFUD,3,3
27470,YILYUN,2,2
27471,YIXFAN,2,2
27472,JUDCEQ,3,3
27473,SONLIS,3,3
27474,CAXQUN,3,3
27475,WUSJAW,2,2
27476,IQUROD,3,3
27477,RARVUD,2,2
27478,KETGOI,1,1
27479,HACRAF,3,3
27480,SIZVIH,2,2
27481,YEHWIR,1,1
27482,ECUROJ,3,3
27483,MUCDIX,1,1
27484,TUBTOZ,3,3
27485,VOXNIH,3,3
27486,XERVUO,3,3
27487,ZATZOJ,3,3
27488,FAVSOM,1,1
27489,YETBUV,2,2
27490,HUQXIC,2,2
27491,BILTEW,3,3
27492,SOYSUU,2,2
27493,ZACNUP,3,3
27494,OCOWEJ,1,1
27495,VAGCIQ,2,2
27496,COHXED,1,1
27497,QAXCOK,2,2
27498,RUKSUL,1,1
27499,EBAZAL,2,2
27500,FOJLOG,1,1
27501,GATBOT,3,3
27502,ESAMOB,2,2
27503,HIQFOD,2,2
27504,BOGBIJ,3,3
27505,MUMVUM,3,3
27506,CIQYOT,3,3
27507,ATEFEL,3,3
27508,ZELLIN,3,3
27509,GIYHEE,3,3
27510,VIRBII,1,1
27511,MAFXUN,2,2
27512,ETAFOV,3,3
27513,ATIWEG,2,2
27514,QIBXAB,3,3
27515,WOSMUM,2,2
27516,BEVKIZ,2,2
27517,KAVPAB,1,1
27518,SECKUG,1,1
27519,POYQEB,3,3
27520,ONOWEV,3,3
27521,CONBIQ,3,3
27522,TIPDAY,3,3
27523,RACSEW,2,2
27524,IVOFOP,3,3
27525,GOGPAU,3,3
27526,MAQNUO,2,2
27527,KEPPEC,3,3
27528,GUTCEE,1,1
27529,IGOVEG,3,3
27530,VUJYIK,1,1
27531,WOVWEL,3,3
27532,ZEZWEI,2,2
27533,AFELUU,3,3
27534,FUPHII,2,2
27535,VIKZEV,3,3
27536,KAKDEH,3,3
27537,OXOBAF,3,3
27538,QICLAR,3,3
27539,HOGMOF,2,2
27540,NUTKOC,2,2
27541,PESHEB,3,3
27542,WELDUO,3,3
27543,NECVID,2,2
27544,DOJKAR,2,2
27545,ASAVOH,2,2
27546,NETYES,3,3
27547,QEJYAH,1,1
27548,SANFAO,1,1
27549,ZOMZAC,2,2
27550,TETZOK,2,2
27551,GAVSOM,3,3
