,id,xyz,bo
28324,NUDLUW,1,1
28325,ECOPUL,1,1
28326,OJIMIE,1,1
28327,LUTDUC,1,1
28328,IYEZIW,2,2
28329,TOXSOO,3,3
28330,UCITIJ,3,3
28331,ZIMPET,3,3
28332,LIYTAQ,3,3
28333,MABLOR,1,1
28334,RAWXUI,3,3
28335,RAZHOS,2,2
28336,SILNUY,2,2
28337,VEGCIW,3,3
28338,VUSBAP,1,1
28339,DOXQOW,1,1
28340,DAKTAL,1,1
28341,DIWYUG,3,3
28342,RADNIU,1,1
28343,QITNEM,3,3
28344,XAMFID,2,2
28345,SOCFOI,3,3
28346,CITBAJ,3,3
28347,ZUXYEW,1,1
28348,MAFNIT,2,2
28349,FINCIO,2,2
28350,LOGLEA,2,2
28351,IDUGOE,3,3
28352,RIMFEB,3,3
28353,ASIHAM,2,2
28354,FISYAI,3,3
28355,SIDQEC,3,3
28356,JUYVII,2,2
28357,DEGZUN,3,3
28358,EBUZAC,1,1
28359,JEWDAT,2,2
28360,MANJOC,1,1
28361,COFKEQ,3,3
28362,DUYBOO,3,3
28363,AJUWEJ,3,3
28364,WAPXAO,3,3
28365,KIFTEC,1,1
28366,SEJZOW,3,3
28367,RAYXUL,3,3
28368,HERGUG,2,2
28369,XAVVIC,3,3
28370,PAHQOI,1,1
28371,MOJYAN,3,3
28372,QONTES,2,2
28373,GUNDAV,3,3
28374,LILHUL,2,2
28375,ARELAL,3,3
28376,AGOCAB,3,3
28377,VALHAV,1,1
28378,HESQOL,2,2
28379,ZUFQOJ,1,1
28380,FOVFED,1,1
28381,LUNBOO,1,1
28382,YUMYIR,1,1
28383,ZEZTAZ,3,3
28384,PACPIW,1,1
28385,BEBYUE,3,3
28386,OPUHUD,3,3
28387,IDATOZ,3,3
28388,OTIWEW,1,1
28389,VIKPIP,3,3
28390,RUYPUW,3,3
28391,SEWPAM,1,1
28392,NOBSAY,2,2
28393,EPULAF,1,1
28394,TULYEH,1,1
28395,CIDZOF,3,3
28396,MAJZUU,3,3
28397,DUVHEJ,3,3
28398,PAPMEZ,3,3
28399,IJEWEC,1,1
28400,NIVGOQ,3,3
28401,JATLID,1,1
28402,POZPEA,2,2
28403,WUCSEV,1,1
28404,SOQTUN,2,2
28405,VINSUG,2,2
28406,YUBJOV,3,3
28407,WUQHUL,2,2
28408,OHOCIY,3,3
28409,XAJHEV,3,3
28410,IREDIU,3,3
28411,EHONUN,1,1
28412,ROBPUU,2,2
28413,PATCUK,3,3
28414,SAFFEM,2,2
28415,WIXCIQ,2,2
28416,GADNEF,2,2
28417,ULOJOV,3,3
28418,ONAJIX,2,2
28419,WAQRIP,2,2
28420,QEBWIF,3,3
28421,FAWDIQ,1,1
28422,MOYJAO,1,1
28423,XEXWUW,1,1
28424,FOCHOV,3,3
28425,NANDIT,1,1
28426,HOBQEV,2,2
28427,EVURAO,2,2
28428,NIBMAP,3,3
28429,NOPSEQ,3,3
28430,FIRJEW,3,3
28431,SIZGEN,2,2
28432,PEYWOJ,1,1
28433,YOMNOF,2,2
28434,USUXOX,2,2
28435,JECGEH,1,1
28436,WAWCUT,3,3
28437,UTELEN,1,1
28438,YUDYII,1,1
28439,DEQSEY,3,3
28440,LAYRAF,2,2
28441,ALOJAM,1,1
28442,ELUNUU,1,1
28443,FIGMEO,1,1
28444,OGUXUJ,2,2
28445,CAQRET,2,2
28446,HEYDIB,2,2
28447,XEHCOD,3,3
28448,OXEXUL,3,3
28449,UZEZIK,1,1
28450,FAPSIB,2,2
28451,ROKGUT,3,3
28452,LEPVAF,3,3
28453,VOHLOV,2,2
28454,EQOTIN,3,3
28455,ZOSHAS,2,2
28456,EWOSEQ,3,3
28457,DIYBAP,3,3
28458,GUKKII,3,3
28459,WABXEG,1,1
28460,TUCSOZ,3,3
28461,QEMDOB,3,3
28462,PUSNID,1,1
28463,TELBER,3,3
28464,VACGUF,1,1
28465,ETORIR,1,1
28466,TESGAA,2,2
28467,RUDVOE,1,1
28468,KEHFAI,1,1
28469,NALPUP,1,1
28470,PEDJAJ,2,2
28471,GEKBUT,1,1
28472,HAKBUU,1,1
28473,LULDOL,2,2
28474,KAFLOS,1,1
28475,KUDKEA,3,3
28476,NACSUH,2,2
28477,PERFOH,3,3
28478,TEFNOJ,3,3
28479,IXOCAZ,2,2
28480,AWOQIM,2,2
28481,WATMEL,1,1
28482,RAKMIZ,2,2
28483,DIXZUH,1,1
28484,QARRIO,1,1
28485,MIBQOE,3,3
28486,AQIWIG,3,3
28487,QINZUK,2,2
28488,UGAQEA,2,2
28489,UKAMOJ,1,1
28490,PIJSAC,2,2
28491,IZIMUC,1,1
28492,AQEFIL,3,3
28493,SUJCAD,3,3
28494,KIMGIW,3,3
28495,SOGVAM,3,3
28496,NIRGEA,2,2
28497,SIYYEG,3,3
28498,HUBTIH,2,2
28499,DAJKEH,3,3
28500,CIMQIA,2,2
28501,TIRSOC,1,1
28502,ALBTCI,2,2
28503,LIDROF,2,2
28504,TUXFEZ,2,2
28505,LEFQIX,2,2
28506,MOCLOF,2,2
28507,LEKMEU,3,3
28508,QUBRUA,2,2
28509,PIJJOJ,1,1
28510,WICHIA,3,3
28511,NANXOR,1,1
28512,ICEHED,1,1
28513,BOBLIP,2,2
28514,HIZJUW,3,3
28515,JISCUJ,2,2
28516,SUMTAW,3,3
28517,PUCFUQ,2,2
28518,BOFYOL,2,2
28519,FOMZEN,2,2
28520,KACXES,2,2
28521,RIKYAO,3,3
28522,NOTMEQ,2,2
28523,NITJIN,1,1
28524,QAMYUB,3,3
28525,ADALUM,1,1
28526,NUCKEB,2,2
28527,DUVTAS,1,1
28528,AHIXOF,1,1
28529,ROFLON,2,2
28530,TURMID,1,1
28531,YOZDIA,1,1
28532,YEDYIS,2,2
28533,PUFKEJ,1,1
28534,PUTPUP,3,3
28535,AKUNEZ,1,1
28536,ULIGUT,3,3
28537,BUPKOO,3,3
28538,NIHSAB,2,2
28539,DAMRIW,1,1
28540,SAQBOF,1,1
28541,MIKFOD,3,3
28542,XOFTIX,3,3
28543,YUKSUV,1,1
28544,JASWIM,3,3
28545,ICUBUG,2,2
28546,DOMXUY,1,1
28547,EDEYEV,1,1
28548,GAJRAM,3,3
28549,QAGWEA,3,3
28550,XOVPUW,1,1
28551,RURMUO,2,2
28552,ZEPMEQ,1,1
28553,SADKAM,3,3
28554,QASJIE,3,3
28555,MAKPIX,2,2
28556,ERAYEE,1,1
28557,YEWXUU,1,1
28558,RATSOV,2,2
28559,EXIMUW,1,1
28560,JORLIN,3,3
28561,LALBUV,2,2
28562,OLOREN,2,2
28563,ELEHEL,1,1
28564,XONWII,3,3
28565,MEBTIX,1,1
28566,SIKYAO,2,2
28567,RABVIA,2,2
28568,DASDIM,1,1
28569,ZOBJUY,3,3
28570,QEQXOA,3,3
28571,PAJREZ,3,3
28572,PUMMER,2,2
28573,NONNAH,1,1
28574,WOLBIJ,2,2
28575,WELWAM,3,3
28576,KADVIV,2,2
28577,MOWFAG,3,3
28578,IPITIL,2,2
28579,TISGOS,3,3
28580,FOWWOD,2,2
28581,UKOMOX,2,2
28582,OCUGUQ,1,1
28583,QICHUJ,1,1
28584,FEKYUT,1,1
28585,NIGYIO,3,3
28586,ICOMEV,2,2
28587,KARTIG,3,3
28588,INEFIT,1,1
28589,TULBEH,1,1
28590,EHIDIJ,1,1
28591,ABAWIN,1,1
28592,ILUZOE,1,1
28593,BIJHEI,1,1
28594,HENLUI,3,3
28595,LONNIL,3,3
28596,TUKRAU,3,3
28597,FAJKOS,1,1
28598,YUVBOI,3,3
28599,XIPVAX,1,1
28600,TIFBUG,1,1
28601,EJOTAY,3,3
28602,UZOJEB,1,1
28603,WENHOP,3,3
28604,VUCTUJ,3,3
28605,NIWFAE,1,1
28606,KUQKUE,2,2
28607,REDTUS,3,3
28608,ALESEQ,2,2
28609,KEKQIB,2,2
28610,TEYBUV,1,1
28611,PEWYUN,2,2
28612,ZOSZIQ,1,1
28613,YAKYOA,2,2
28614,EMOFOD,1,1
28615,JAJDUT,2,2
28616,RAMLEX,2,2
28617,RUVDAP,3,3
28618,HEFSES,1,1
28619,YIFSEP,1,1
28620,IWAYUC,3,3
28621,VOBGUR,2,2
28622,RAQRIM,1,1
28623,JIWMEL,1,1
28624,BENQOB,3,3
28625,BEWPOK,2,2
28626,DUYYOO,1,1
28627,YOSMAX,1,1
28628,PEDFAG,3,3
28629,CAQBUR,3,3
28630,IZIFEE,3,3
28631,JUMPEM,3,3
28632,NUKCUU,1,1
28633,GOGHEQ,3,3
28634,AHOREX,1,1
28635,NOWHEO,3,3
28636,ILIHUG,3,3
28637,KOHHIY,3,3
28638,GUSKEK,2,2
28639,NEQYIR,3,3
28640,MAXDOH,2,2
28641,RIWYEB,3,3
28642,DIWBUG,3,3
28643,YEJNIL,2,2
28644,KELFIQ,1,1
28645,VUTPIL,3,3
28646,JAHGIJ,2,2
28647,PUWWOU,3,3
28648,DONHOF,2,2
28649,KEPSUU,3,3
28650,KUPMIR,2,2
28651,XOKFIN,2,2
28652,ASANIS,3,3
28653,POJJED,2,2
28654,JIWZEV,2,2
28655,DITROO,2,2
28656,FORSUB,1,1
28657,XILFAA,3,3
28658,NEFXII,3,3
28659,GUVQUJ,3,3
28660,ESIQON,2,2
28661,SILWOB,3,3
28662,GIXSAK,3,3
28663,ACAROO,1,1
28664,NECLUD,2,2
28665,ZURLUT,3,3
28666,SICZAI,1,1
28667,PEQMUW,1,1
28668,DEYRII,2,2
28669,OSIPEN,3,3
28670,XARXOH,1,1
28671,XUSZES,2,2
28672,DAPHAF,3,3
28673,LUTJOB,2,2
28674,HOTXAS,1,1
28675,WODVIV,3,3
28676,MUNGEH,2,2
28677,KULMOW,1,1
28678,DORHIC,2,2
28679,REWPUH,2,2
28680,WOCQOY,1,1
28681,LAYNEH,2,2
28682,FICJIN,3,3
28683,CAPJEI,2,2
28684,EPUWAQ,1,1
28685,IRIYIS,3,3
28686,IXIBOG,3,3
28687,YOZMAC,3,3
28688,ZEZFIX,1,1
28689,EKETEU,2,2
28690,XALNOR,1,1
28691,CAFHEX,2,2
28692,JIBTOD,2,2
28693,QEFLUL,2,2
28694,XELHUR,3,3
28695,APIBIM,2,2
28696,DUSRAN,1,1
28697,SIGHAS,3,3
28698,CUDXOP,3,3
28699,IPAGOV,3,3
28700,XEWMOC,1,1
28701,WODHAY,3,3
28702,GIPPAZ,1,1
28703,AXITOQ,2,2
28704,NALNIZ,3,3
28705,JAXFIX,3,3
28706,RALXEH,3,3
28707,VAJKUP,3,3
28708,DOKWAE,2,2
28709,GOTLEJ,1,1
28710,HEXBAP,2,2
28711,SAZDAB,3,3
28712,HUKDAS,2,2
28713,SAYVAQ,2,2
28714,HAZYAJ,1,1
28715,LUVKES,2,2
28716,VALCIV,3,3
28717,UKUGOW,3,3
28718,ZOLHAL,2,2
28719,FIVDOH,1,1
28720,AHOBOP,1,1
28721,MADZOI,3,3
28722,FACBIV,2,2
28723,YAXTID,2,2
28724,TEPGED,2,2
28725,WEJJEB,3,3
28726,MOWHAH,1,1
28727,JASGAM,2,2
28728,OQAGEU,3,3
28729,DUMCIY,3,3
28730,NUDKIH,2,2
28731,TOKBOL,3,3
28732,KIJLUL,2,2
28733,HISSUY,3,3
28734,XOVBES,1,1
28735,WEGVIO,1,1
28736,SOPYAY,3,3
28737,YAJTOS,3,3
28738,VEGDUH,3,3
28739,LUQWUQ,3,3
28740,USOKUL,1,1
28741,UNIDUS,3,3
28742,GEVVIO,2,2
28743,CUQVIV,2,2
28744,XESHAH,2,2
28745,SOCFUP,1,1
28746,TITGAF,3,3
28747,JECLOW,1,1
28748,FOJDAK,3,3
28749,MIKQAB,2,2
28750,OVAGUP,2,2
28751,XEHCUJ,3,3
28752,KUNGUW,3,3
28753,PUBKUT,3,3
28754,OXEVAQ,3,3
28755,YOKVAY,2,2
28756,BATQAR,3,3
28757,GANGIM,3,3
28758,PINTUD,2,2
28759,CEMJIO,2,2
28760,AGUKOD,2,2
28761,SIQMIO,2,2
28762,CEYWEK,2,2
28763,PUCDAV,1,1
28764,NEBCOM,1,1
28765,FUVMIU,1,1
28766,JIWZIB,2,2
28767,WIBBOB,3,3
28768,WEXMES,2,2
28769,OWITIA,1,1
28770,VUDVAS,2,2
28771,CMACBP,3,3
28772,LEVPEI,1,1
28773,HEDROB,1,1
28774,RIZKIW,1,1
28775,AVESOK,3,3
28776,KAGXUM,1,1
28777,PULKUF,1,1
28778,GAHCOH,1,1
28779,QAFZED,1,1
28780,ODUPIM,2,2
28781,SAVREP,3,3
28782,CINDAH,2,2
28783,PUMDAD,3,3
28784,KEVLII,1,1
28785,ALIPUI,2,2
28786,ZOJROF,1,1
28787,NOMBEW,2,2
28788,HIKZEK,1,1
28789,IYEXIU,2,2
28790,XAXTID,1,1
28791,UNEYAP,3,3
28792,YEDYEP,1,1
28793,GIWNEH,1,1
28794,YIGPIN,3,3
28795,XUYFEC,3,3
28796,QIDCIQ,3,3
28797,GUXCEK,1,1
28798,PATCOE,3,3
28799,SARWEP,1,1
28800,GIDTOC,2,2
28801,ZEJNOT,2,2
28802,QENDIX,2,2
28803,AGIBAT,1,1
28804,NULMUD,3,3
28805,XANQOS,3,3
28806,VUNSAA,2,2
28807,YIXWUY,2,2
28808,TONTIZ,2,2
28809,LEDWEX,3,3
28810,CUQDUQ,1,1
28811,AGOQET,2,2
28812,GIDMAJ,3,3
28813,LERBES,2,2
28814,JIHXIH,1,1
28815,UNOPUJ,3,3
28816,TIGMON,3,3
28817,QEFYAF,1,1
28818,YAQSOY,1,1
28819,EKIKEQ,3,3
28820,CUHPON,1,1
28821,NEFHAI,3,3
28822,IKOYUE,3,3
28823,LOZDIQ,1,1
28824,JILXUB,1,1
28825,WUCQET,1,1
28826,BUWROD,1,1
28827,MOPVIY,1,1
28828,FAGYAN,2,2
28829,LIYFEG,3,3
28830,DAMLOS,2,2
28831,CESKIX,2,2
28832,XUZMIQ,2,2
28833,JETSEK,1,1
28834,KOKQUX,3,3
28835,DAFZIW,2,2
28836,GIJMAO,3,3
28837,WIQSUO,1,1
28838,DOFGUC,2,2
28839,PBUXNI,3,3
28840,BITNOL,1,1
28841,RECXON,3,3
28842,XEDRUV,3,3
28843,MEVLUU,3,3
28844,GEWLED,1,1
28845,IDUGUK,3,3
28846,CIGMIQ,3,3
28847,SIVDAD,1,1
28848,VAWVUL,3,3
28849,TIGDES,2,2
28850,QAYSUH,1,1
28851,AQEZUS,3,3
28852,VOSPAW,3,3
28853,KEZDEC,1,1
28854,XEZXEG,3,3
28855,CEVTED,2,2
28856,YUFCAG,1,1
28857,ZOHZAA,3,3
28858,PANNEX,3,3
28859,ZOTMEA,3,3
28860,VIJTUE,3,3
28861,MIKFAO,2,2
28862,TUFGIN,1,1
28863,DADNUS,2,2
28864,SUHBIJ,1,1
28865,TUFPIT,3,3
28866,YEBQUU,2,2
28867,XODREO,2,2
28868,HIXBUL,3,3
28869,BUSWOD,2,2
28870,WAFVOO,2,2
28871,LUYTUW,3,3
28872,MOMRIP,3,3
28873,WACNEU,2,2
28874,BAYXUV,2,2
28875,VISBUV,3,3
28876,NOMLIL,1,1
28877,KIMLUR,1,1
28878,TAPDAQ,2,2
28879,SOMDON,1,1
28880,ALIROE,3,3
28881,VAFFIS,2,2
28882,AXUSAN,1,1
28883,IQUFEF,3,3
28884,SULBUW,1,1
28885,IFOBAK,1,1
28886,DEPLOA,3,3
28887,BEWPAW,2,2
28888,VAGKEU,3,3
28889,RASCEW,3,3
28890,CEKWAT,3,3
28891,HAHRUD,1,1
28892,ILIQUR,2,2
28893,VIXVII,2,2
28894,ZIFHUR,2,2
28895,MUZZEO,3,3
28896,BIDXOD,2,2
28897,MOMKEF,3,3
28898,MITMIP,1,1
28899,BEXJOF,2,2
28900,SECHIR,2,2
28901,VIYLEU,1,1
28902,FORQAE,3,3
28903,KIVKUX,3,3
28904,UTORIH,1,1
28905,OXEZUN,3,3
28906,GESYAG,2,2
28907,XEKTIS,2,2
28908,XUYQEN,3,3
28909,MOWSUM,1,1
28910,TIDQAY,1,1
28911,UCIFOC,3,3
28912,YOBXOF,2,2
28913,KAQQEZ,1,1
28914,QABHEI,3,3
28915,LOQGUT,3,3
28916,RESWAO,3,3
28917,WOVQED,3,3
28918,ZADSAC,1,1
28919,YOQBEM,3,3
28920,YUWZUM,2,2
28921,VEGFOD,3,3
28922,MARMUN,3,3
28923,EPOFUL,3,3
28924,QAXLEI,2,2
28925,PIKRUY,2,2
28926,TURDOZ,3,3
28927,BAPXUM,3,3
28928,WALDOG,1,1
28929,AGESAH,3,3
28930,RAWQEM,3,3
28931,ZECFOF,3,3
28932,ZOJXUT,2,2
28933,TOFQEN,3,3
28934,EGIXIB,2,2
28935,FUGYAK,1,1
28936,XUQCIW,2,2
28937,OCELAM,1,1
28938,AYUYAW,3,3
28939,XEYBEJ,3,3
28940,UJELOK,3,3
28941,MIVTIW,3,3
28942,GURNEP,1,1
28943,SIMPUB,1,1
28944,SIWCUX,1,1
28945,ALIMOA,1,1
28946,NIDSAU,3,3
28947,NIPLUU,2,2
28948,FIGNOY,3,3
28949,NAVRAD,3,3
28950,EDODOR,2,2
28951,MAVLAX,3,3
28952,RUSDAK,3,3
28953,LOFNUQ,1,1
28954,GELSAS,3,3
28955,GEXLUS,3,3
28956,OKAQIB,2,2
28957,BOLAZN,3,3
28958,CUMWEP,1,1
28959,SIHMAZ,1,1
28960,ODABAY,2,2
28961,TOQNOE,1,1
28962,DETCUD,2,2
28963,WAVJUB,3,3
28964,UQUJUM,2,2
28965,EMUFUN,1,1
28966,QUBXAO,3,3
28967,YUFBIL,1,1
28968,MEMQIF,3,3
28969,PUVBIR,3,3
28970,HIMQEA,3,3
28971,HOTWIW,3,3
28972,NUYWOT,1,1
28973,NAGGAF,2,2
28974,IPIRIJ,3,3
28975,TCOCCR,2,2
28976,DEGBIB,2,2
28977,AVUCAY,1,1
28978,DIYXEO,3,3
28979,EYECAO,3,3
28980,WUHCUY,3,3
28981,GAXSAZ,2,2
28982,HEBNOR,1,1
28983,UVAGOP,2,2
28984,SAYGOQ,2,2
28985,IQUGOR,3,3
28986,QAVJII,3,3
28987,EZISOX,2,2
28988,FAVCEK,3,3
28989,IYEWOZ,2,2
28990,MUMTAS,1,1
28991,WATLUA,2,2
28992,VEPMUZ,3,3
28993,PANVAE,2,2
28994,HONJEA,3,3
28995,RADMAK,3,3
28996,QOTJAL,3,3
28997,QOMKAE,1,1
28998,YIXHUJ,1,1
28999,QEWZIB,3,3
29000,NUXMAW,3,3
29001,JAFDUT,1,1
29002,BUKMIE,3,3
29003,SIRRUH,3,3
29004,GOHQUS,1,1
29005,NOVJAM,1,1
29006,HUHRUA,1,1
29007,XAPHIF,3,3
29008,ZASVUN,3,3
29009,AHOHUB,3,3
29010,JUMJUW,3,3
29011,CUSQAI,1,1
29012,DENROE,3,3
29013,LIVDOK,2,2
29014,JAYJAV,2,2
29015,MATSOR,2,2
29016,WEYFEP,1,1
29017,HUHYEP,2,2
29018,JAGBIC,3,3
29019,ACUGOV,1,1
29020,XOMFUA,2,2
29021,DAKGON,2,2
29022,ZETPOG,3,3
29023,REWMAK,2,2
29024,HOBGUA,2,2
29025,YOGCUS,3,3
29026,SAPPOP,1,1
29027,SOWJUK,1,1
29028,PUZVUD,3,3
29029,CORKID,2,2
29030,RACCOQ,3,3
29031,FISJOK,1,1
29032,JALMAN,3,3
29033,FEXLUS,2,2
29034,QARXIS,2,2
29035,BIVGIW,1,1
29036,VOLDIL,3,3
29037,FUPVOC,1,1
29038,EGORAT,3,3
29039,WIFFEA,1,1
29040,CUTFAZ,2,2
29041,SIYTUP,3,3
29042,FEYCAQ,3,3
29043,RIZTID,2,2
29044,LILNAX,2,2
29045,XAHXUB,3,3
29046,ZAWHAK,1,1
29047,QOYFIU,3,3
29048,NOBPIG,3,3
29049,ENEHUD,1,1
29050,EFEREO,3,3
29051,XIRHIR,2,2
29052,UTUGEW,3,3
29053,NIKPAZ,2,2
29054,BAYGUE,1,1
29055,MEMXAD,3,3
29056,VEVYUT,2,2
29057,ALERAN,1,1
29058,NOGDUJ,1,1
29059,IHOLID,1,1
29060,JUSGAH,3,3
29061,QAGFEJ,3,3
29062,ZIVJEX,1,1
29063,NONVIV,1,1
29064,HENXIH,2,2
29065,OLOHUT,1,1
29066,YEHNII,1,1
29067,KUWYUZ,1,1
29068,NOMDIE,3,3
29069,VAYKOV,3,3
29070,OCOYEK,2,2
29071,EMUZER,1,1
29072,KUXZUB,1,1
29073,YUSBOE,3,3
29074,EVOLEG,2,2
29075,FECPCC,2,2
29076,XUSWUD,2,2
29077,KELRUP,1,1
29078,SEWCOO,3,3
29079,AGANEB,2,2
29080,UMEWIT,1,1
29081,SUDKOT,3,3
29082,MAJGUD,1,1
29083,HONDIZ,3,3
29084,WUQBUG,1,1
29085,PAXXUK,2,2
29086,PALGAK,2,2
29087,ZOVDAR,3,3
29088,EYEMOK,2,2
29089,QIHCER,2,2
29090,DENPUI,1,1
29091,EVUCUV,3,3
29092,OWEJOR,3,3
29093,MESWOW,3,3
29094,MOJMIJ,3,3
29095,ZOJDEH,1,1
29096,BAMQIP,3,3
29097,QOBSUX,3,3
29098,IZOTEZ,1,1
29099,IVOHOQ,2,2
29100,JEMZEK,1,1
29101,ABIWUD,3,3
29102,REBZEG,2,2
29103,LABFON,1,1
29104,ZECVIM,1,1
29105,QIBXOP,3,3
29106,JINTOS,3,3
29107,NAHSAS,1,1
29108,YEJMUW,3,3
29109,ULUJAN,2,2
29110,NAQRAZ,2,2
29111,VONKAM,3,3
29112,JOVQAP,3,3
29113,GUZMEV,1,1
29114,KISRUA,2,2
29115,VOPMET,3,3
29116,WIJKUV,2,2
29117,ZINTUP,1,1
29118,PEBXUP,3,3
29119,IYENAD,1,1
29120,ACEDUH,2,2
29121,ZIXVUA,3,3
29122,REWDII,2,2
29123,EKAPAJ,2,2
29124,POSFUZ,2,2
29125,WOJNAM,2,2
29126,ZUZKOX,1,1
29127,CUKHUO,1,1
29128,MOLPAF,1,1
29129,KOVXIE,2,2
29130,JOVJUB,2,2
29131,DUQRAK,1,1
29132,UQIFEH,2,2
29133,XIDXUD,1,1
29134,JETBIT,1,1
29135,IZACER,3,3
29136,WULTII,3,3
29137,DUDBAI,1,1
29138,SOLHIK,3,3
29139,KIRFUQ,1,1
29140,BEPXAW,1,1
29141,SAQFUL,2,2
29142,FOGPOG,1,1
29143,JIWKEJ,1,1
29144,OLOJOO,3,3
29145,BAWPUM,2,2
29146,PEKMOJ,3,3
29147,DUKHID,1,1
29148,ANEDUT,2,2
29149,LOXTAT,3,3
29150,SOZCAO,3,3
29151,COKJIZ,1,1
29152,CERPOG,3,3
29153,JAVPOP,1,1
29154,ZEKLEJ,3,3
29155,QAMHUI,3,3
29156,CAXVIH,1,1
29157,EWISOS,3,3
29158,LOBPAT,2,2
29159,JEBPOY,2,2
29160,WORKEW,1,1
29161,ZEJVIV,3,3
29162,TABLEP,1,1
29163,PEHHOC,2,2
29164,TAHWOR,2,2
29165,HUWROG,2,2
29166,PCPCOS,2,2
29167,OWIRES,3,3
29168,JECQUH,1,1
29169,HEYNII,2,2
29170,FIBXIX,3,3
29171,BUYSIA,1,1
29172,XULLUL,2,2
29173,NATCOA,2,2
29174,AHEXAM,3,3
29175,CEGYOG,1,1
29176,GELZEE,3,3
29177,LEKNUM,2,2
29178,RAWKUW,2,2
29179,QEKJEX,2,2
29180,TAGZOR,3,3
29181,WOKDEF,1,1
29182,CEMBEE,3,3
29183,AXEDEN,2,2
29184,EZAGAO,2,2
29185,CIMGAG,3,3
29186,WENPIR,2,2
29187,UREQAM,1,1
29188,UKIHAA,1,1
29189,QOSJOY,1,1
29190,RAZLOW,2,2
29191,ISEKAT,2,2
29192,KAJYOK,1,1
29193,BOVNEG,3,3
29194,MEMMUN,3,3
29195,MEYRAN,1,1
29196,VUFVAV,2,2
29197,PEWZEA,1,1
29198,ITUFEK,3,3
29199,NANGOA,3,3
29200,MONCUO,2,2
29201,GAYPOL,3,3
29202,QOBFAR,3,3
29203,GANSUL,2,2
29204,MINFAT,3,3
29205,HINCIQ,3,3
29206,SEGKIC,1,1
29207,QABYEB,1,1
29208,XUJCAG,3,3
29209,JAKTAR,2,2
29210,NIRXER,1,1
29211,UCUYEA,1,1
29212,AGELOP,3,3
29213,VUVLUV,1,1
29214,EXACIR,1,1
29215,FESDUD,2,2
29216,QAQTOS,3,3
29217,WIDGOG,2,2
29218,QIZTOK,3,3
29219,GETQOL,2,2
29220,BUWVUN,1,1
29221,BIRLIX,2,2
29222,JAXNIF,2,2
29223,OFIKIZ,1,1
29224,ZUTKAA,3,3
29225,XILGIJ,3,3
29226,PIFQUS,3,3
29227,QOCRAB,2,2
29228,SEWZOM,3,3
29229,FAPRUL,2,2
29230,CIMWED,3,3
29231,KESLIE,3,3
29232,KOJVOX,2,2
29233,FAXZEL,3,3
29234,WORLOE,3,3
29235,DEFVEQ,3,3
29236,XEGMEE,2,2
29237,JEDSAQ,1,1
29238,WOHQAL,3,3
29239,DUSTOC,3,3
29240,TISVAS,1,1
29241,DOBXEY,1,1
29242,PIJWUB,3,3
29243,DOPTUY,3,3
29244,FEPCOV,2,2
29245,ZIQDEI,3,3
29246,ILAVOI,2,2
29247,TESSEQ,3,3
29248,GEZHAW,1,1
29249,FAJVUL,1,1
29250,IJEDEJ,1,1
29251,SUKFOT,2,2
29252,QEZQIV,1,1
29253,KIJJUJ,3,3
29254,UFUFIK,2,2
29255,QOYVAB,3,3
29256,ECIWUK,2,2
29257,JENQEZ,2,2
29258,QAMSOP,3,3
29259,EQEROI,2,2
29260,RASKIJ,1,1
29261,CUQPIP,1,1
29262,HIDQIY,1,1
29263,SOTCOV,3,3
29264,VIQYAV,2,2
29265,COFVIC,3,3
29266,XOXMOM,2,2
29267,POFJIG,2,2
29268,PIZTOK,3,3
29269,WEHTOW,1,1
29270,ILEDOS,3,3
29271,FANDUV,2,2
29272,VIDGOG,3,3
29273,NENCOZ,3,3
29274,CUDWIH,3,3
29275,QEVPOA,1,1
29276,QABGOR,2,2
29277,KAZHIE,2,2
29278,AHETUE,1,1
29279,QOQLOZ,3,3
29280,GUTJOV,2,2
29281,LUVFUD,3,3
29282,DEKMOZ,1,1
29283,FUVKIS,1,1
29284,VATBUN,3,3
29285,KEQXUA,2,2
29286,QUDYUK,2,2
29287,SAYYIB,3,3
29288,RAMZOV,3,3
29289,COBTOE,3,3
29290,AYADAG,3,3
29291,KIBKOW,2,2
29292,PEKMAV,3,3
29293,HEDCOI,2,2
29294,XUXJOR,3,3
29295,GUNLUZ,1,1
29296,MILPEC,3,3
29297,PUTZOU,1,1
29298,AXESEC,3,3
29299,RETFAZ,3,3
29300,FURKUY,3,3
29301,WEPVOC,3,3
29302,HINJAS,1,1
29303,XUWGAY,3,3
29304,COSHEZ,2,2
29305,XUNFAP,1,1
29306,ERIBAI,3,3
29307,HEHROB,3,3
29308,VAKKEB,1,1
29309,XOCJOP,3,3
29310,UCURUG,2,2
29311,PESTUG,1,1
29312,WAGDOY,1,1
29313,PADQUG,1,1
29314,QUMREV,2,2
29315,PABWIY,2,2
29316,AJIDAY,3,3
29317,CASNOC,3,3
29318,SEHVAC,3,3
29319,XENMEI,2,2
29320,RAHLIW,2,2
29321,MEZWAP,3,3
29322,ENULEH,1,1
29323,OLOSOZ,2,2
29324,SIGLUR,1,1
29325,EDUPEZ,3,3
29326,UPAWOA,1,1
29327,DEKDEG,1,1
29328,PERRIP,3,3
29329,HACRUZ,1,1
29330,LATHUK,2,2
29331,PIHQUV,3,3
29332,NIJTIJ,3,3
29333,QABNEO,1,1
29334,HISNAZ,1,1
29335,PPRDXC,2,2
